name,categories,business_id,stars,city,text,stars
Archivers,"Shopping;Arts & Crafts;Event Planning & Services;Cards & Stationery;Art Supplies;Flowers & Gifts",cgCqxPhadIAlsqnD1MoWuQ,3,Middleton,"Pricey, but plentiful. Since all the local independent scrapbook stores in the Madison area are now gone this is really the only option for good scrapbook supplies (apart from the small amounts at places like JoAnn's or Michaels) and they have most things you would need. 

Recently, I've been in a few times to use their workroom. It's free of charge Sun - Thu and you can have access to their tools and such. The chairs are very comfortable too. 

Very friendly staff, though they sometimes get a bit too chatty and aren't anywhere near the register when you need them. If I could improve Archiver's, it would be to have a more attentive staff in regards to sales and more reasonable prices (for a large chain, they have prices on many things that are higher than small stores - bizarre).",4
Archivers,"Shopping;Arts & Crafts;Event Planning & Services;Cards & Stationery;Art Supplies;Flowers & Gifts",cgCqxPhadIAlsqnD1MoWuQ,3,Middleton,"Never again will I shop this store!  I have been an extremely loyal customer for well over 5 years.  Several weeks ago I made a very large purchase of many items in order to make a scrapbook for my daughter's bridal shower.  During the course of that shopping experience, an associate kindly offered to keep my selections at the checkout desk while I continued to shop; however, inadvertently another associate also added another customer's purchases to my pile as well, which I did not discover until a few days ago when I proceeded to put together the scrapbook.  When I attempted to return about $20 worth of merchandise that I had paid for but had not selected, I was told I was past their 30-day policy and I was simply out of luck. I later discovered, however, that I had returned these items WITHOUT a receipt, I would have been given a store credit--which I had expressly requested but been denied because I was careful enough to save my receipt!  Nope...no more of my business and I'm telling my story to every woman I know!",1
Michaels,"Arts & Crafts;Shopping;Knitting Supplies;Hobby Shops",YDUB7-NgjKEFn8CERLoKXQ,4,Middleton,"I make jewelry...for myself and for others. I am always looking for a great deal on the finest beads and findings. 

My first visit to this Michael's came on the day after Thanksgiving. Hell? No really. After elbowing through a few rows of ladies, I reached a mongo wall of strings of beads. Heaven!

They have the best selection I have seen, really, anywhere. There are always coupons to be found...on their website, in the Sunday newspaper, on your door step, or sign up to get them delivered to your mailbox. It makes a major difference on your wallet. 

Now that's what I call a finding!",4
Michaels,"Arts & Crafts;Shopping;Knitting Supplies;Hobby Shops",YDUB7-NgjKEFn8CERLoKXQ,4,Middleton,"Friendly staff...tons of great ideas and products!  I came here after a disappointing experience at Archivers in the same mall.  From now on, I'll happily come here instead!",5
Michaels,"Arts & Crafts;Shopping;Knitting Supplies;Hobby Shops",YDUB7-NgjKEFn8CERLoKXQ,4,Middleton,"Well, it's a Michaels. Nothing particularly special there. Normally, I'd give most Michaels stores 4stars, but this one tends to be a bit messy and has the wonkiest layout of any craft store. Also, if you pop in and don't find what you're looking for, you have to loop through ALL the checkouts to exit (not just pass by one like at most similar stores). This makes me feel a bit uncomfortable if they happen to not have what I'm looking for or if I just stop in to price something, etc. 

Overall, a decent place. Greenway Station on the whole is a bit of a weird shopping center, but I do love that a craft store is in the mix.",3
"Greenway Station Shopping Center","Women's Clothing;Shopping Centers;Fashion;Shopping",x7pStpT09Tdc8d7oRU0Tmw,3.5,Middleton,"It's a strip mall near a bunch of hotels off the beltline.  They have a few cool stores like Ann Taylor Loft, Michaels, and a huge scrapbook store.  Other than that, its nothing special and you're probably better off going to another mall in the area for a more extensive selection.",3
"Greenway Station Shopping Center","Women's Clothing;Shopping Centers;Fashion;Shopping",x7pStpT09Tdc8d7oRU0Tmw,3.5,Middleton,"I differ on the previous review on Greenway Station. I wouldn't take the time to go to a traditional mall. First you have to park and then find the store you want to go to. This has wasted 45 minutes of my life. I guess if I had time to loiter and wander about I would share your view. Malls are dieing across the country and life style centers are the future. In and out quickly.",4
"Greenway Station Shopping Center","Women's Clothing;Shopping Centers;Fashion;Shopping",x7pStpT09Tdc8d7oRU0Tmw,3.5,Middleton,"I find the Greenway Station Shopping Center to be a nice retreat from the Towne Malls where I often feel claustrophobic breathing in recycled air, dodging oncoming traffic, and avoiding all the kiosk vendors...blech! Conversely, Greenway is never over-crowded, parking is easy to find, and during the spring/summer seasons you can get your daily dose of vitamin D while you shop.

The selection of shops is much smaller, yes, but the Center also houses the higher-end, but still commercial, boutiques that you can't find elsewhere in Madison (e.g. White House Black Market - one of my favorite boutique shops from back home). 

Solo shopping at Greenway is definitely one of my favorite ways to spend a sunny Sunday afternoon. :)",4
"Greenway Station Shopping Center","Women's Clothing;Shopping Centers;Fashion;Shopping",x7pStpT09Tdc8d7oRU0Tmw,3.5,Middleton,"This mall was adjacent to the hotel where I was staying. It seemed to have some nice stores (Loft), and the general mall stuff. I was excited that it had a World Market (my favorite store of all time), and it was Wednesday, Double Coffee Points Day! 
However, nothing else stood out to me, and I wasn't impressed with the restaurant selection. In fact, that is a theme for Madison in general. I had to drive a bit away to get something other than a sandwich for lunch.",3
"Greenway Station Shopping Center","Women's Clothing;Shopping Centers;Fashion;Shopping",x7pStpT09Tdc8d7oRU0Tmw,3.5,Middleton,"I have mixed emotions.  I love coming here because it has locations of store that I can not find in other malls in the Madison area.  However, the parking lot situation drives me crazy.  I am not sure what they were trying to do but it is annoying.  Some days I find it impractical to walk the entire length of the area.  However, parking is just as frustrating.  Between the winding roads and entrances of restaurants, I feel like it is only a matter of time before I accidentally hit a patron.  

Admittedly, this is not just a problem for their venue.  So please take that with a grain of salt.  Otherwise, I appreciate their wide range of stores from little box (like Michael's) to the Loft.  I also enjoy that the Irish pub and Cheeseburger in Paradise are set a little ways away.  This allows them to be open air restaurants without dealing with the mall congestion.",4
"Greenway Station Shopping Center","Women's Clothing;Shopping Centers;Fashion;Shopping",x7pStpT09Tdc8d7oRU0Tmw,3.5,Middleton,"Greenway station is a total joke.  It seems like the management can't keep businesses to stay more than six months.  They don't have really any good stores that make me stop and shop.  There really is no big draw.  The resturants are worthless.  No men's stores what so ever.  On top of all this the location is horrible.  Make this a dead mall and it will be more exciting.",1
"Barriques Wine & Spirits","Food;Beer, Wine & Spirits;Coffee & Tea",1-EIdeHewfEVcpoZm38N8A,4,Middleton,"The whole chain of Barriques around the Madison area are wonderful.  This one boasts a fireplace that my friend and I spent hours in front of trying to stay warm last weekend.  The staff was friendly and the atmosphere is cozy.  The extensive wine and liquor collection made me almost salivate. 5 stars.",5
"Barriques Wine & Spirits","Food;Beer, Wine & Spirits;Coffee & Tea",1-EIdeHewfEVcpoZm38N8A,4,Middleton,"i agree with kelly. the staff is really knowledgeable about their wines and i love the variety. the atmosphere is excellent. depending on when you go, you can get good baristas or not-so-good baristas. but when you get a good one, the whole place is absolutely fabulous.",5
"Barriques Wine & Spirits","Food;Beer, Wine & Spirits;Coffee & Tea",1-EIdeHewfEVcpoZm38N8A,4,Middleton,"I love almost everything about the Middleton location. Big tables to study at or meet friends, great selection of wine and beer, free internet access and busy enough to not feel strange but slow enough that you can almost always get a seat. Also their wine tasting is a lot of fun and interesting when I want to play adult for a night. The only downfall is that the service can tend to be somewhat indifferent to you standing behind the counter. Overall a great place.",4
